CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15619280,683,France,Male,25,4,0,2,1,0,152698.24,0
15619304,502,France,Female,42,8,159660.8,3,1,0,113931.57,1
15619343,561,France,Male,56,7,152759,2,1,0,133167.11,1
15619360,472,Spain,Male,40,4,0,1,1,0,70154.22,0
15619407,615,France,Male,39,4,133707.09,1,1,1,108152.75,0
15619436,700,France,Female,32,3,0,1,0,0,95740.37,0
15619465,555,Spain,Female,24,2,0,2,0,1,197866.55,0
15619514,507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1
15619529,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15619608,454,Germany,Female,50,10,92895.56,1,1,0,154344,1
15619616,571,France,Female,33,9,102017.25,2,0,0,128600.49,0
15619626,746,France,Male,24,3,137492.35,2,0,1,170142.09,0
15619653,666,France,Male,47,2,0,1,1,0,35046.97,1
15619708,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
15619801,548,France,Female,33,1,80107.83,2,0,1,82245.67,0
15619857,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
15619889,556,France,Male,26,4,0,1,1,0,195167.38,0
15619935,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
15619955,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
15619972,807,France,Female,47,9,167664.83,1,0,0,125440.11,1
15620030,744,France,Male,29,1,0,1,0,0,82422.97,0
15620111,659,France,Male,54,8,133436.52,1,1,0,56787.8,0
15620123,605,France,Male,39,6,111169.91,1,0,0,9641.4,0
15620204,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
15620268,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0
15620276,539,Spain,Male,36,6,0,3,1,1,118959.64,0
15620323,652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0
15620344,813,France,Male,29,6,0,1,1,0,33953.87,0
15620398,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
15620505,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
15620507,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0
15620756,747,France,Male,49,6,202904.64,1,1,1,17298.72,1
15620758,660,Spain,Male,30,4,0,2,1,0,129149.06,0
15620981,684,France,Female,48,3,73309.38,1,0,0,21228.34,1
15621004,603,France,Male,32,7,0,1,1,0,198055.94,1
15621031,761,Spain,Male,27,8,0,2,1,0,63297.7,0
15621064,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0
15621075,778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0
15621083,698,France,Male,57,6,136325.48,2,1,1,72549.27,1
15621116,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0
15621205,578,France,Male,34,4,175111.11,1,1,1,74858.3,0
15621210,599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1
15621227,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0
15621267,637,France,Male,32,5,0,1,0,0,148769.08,0
15621353,645,Spain,Female,37,7,0,2,1,0,13589.93,0
15621409,496,France,Male,32,4,127845.83,1,1,0,66469.2,0
15621423,736,France,Female,42,7,117280.23,3,0,0,41921.06,1
15621432,630,Spain,Male,35,1,0,2,0,0,186826.22,0
15621435,623,France,Female,39,1,160903.2,1,0,0,78774.36,0
15621520,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0
15621550,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
15621611,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1
15621629,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0
15621653,716,France,Female,29,10,87946.39,1,1,1,182531.74,0
15621685,769,France,Male,29,2,123757.52,2,1,0,84872.66,0
15621687,813,France,Male,34,0,0,2,1,0,43169.15,0
15621834,700,Spain,Female,43,0,0,2,1,0,59475.35,0
15621893,727,France,Male,18,4,133550.67,1,1,1,46941.41,0
15622003,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
15622017,773,Spain,Female,33,10,0,1,1,1,98820.09,0
15622033,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
15622117,625,Spain,Female,31,8,0,2,1,0,151843.54,0
15622171,642,France,Male,30,8,80964.57,2,1,0,174738.2,0
15622217,538,France,Female,38,8,88758.95,2,0,0,28226.15,1
15622230,705,France,Female,35,3,0,2,0,1,66331.01,0
15622321,506,France,Female,32,3,0,1,1,1,80823.02,0
15622443,549,France,Male,31,4,0,2,0,1,25684.85,0
15622454,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
15622478,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
15622494,718,France,Male,27,2,0,2,0,0,26229.24,0
15622518,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
15622527,581,France,Female,55,6,0,1,1,1,22442.13,0
15622532,708,France,Female,47,0,126589.12,2,0,1,132730.07,1
15622585,525,France,Male,26,7,153644.39,1,1,1,63197.88,0
15622631,588,France,Male,44,8,154409.74,1,1,0,49324.03,1
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
15622833,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0
15622834,678,France,Female,35,4,0,1,1,0,125518.32,0
15622897,646,France,Female,46,4,0,3,1,0,93251.42,1
15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
15622985,679,France,Female,39,4,0,1,0,0,172939.3,1
15622993,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
15623053,454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0
15623062,660,Germany,Male,24,5,85089.3,1,1,1,71638,0
15623063,651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1
15623107,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
15623196,686,France,Male,38,6,149238.97,1,1,1,97825.23,0
15623202,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
15623210,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1
15623219,596,France,Male,33,8,0,1,1,0,121189.3,1
15623277,696,France,Female,30,8,0,2,1,1,196134.44,0
15623369,708,France,Male,52,10,105355.81,1,1,0,123.07,1
15623430,672,France,Male,34,9,0,2,1,0,161800.77,0
15623450,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0
15623471,607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0
15623478,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0
15623499,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1
15623502,598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0
15623521,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0
15623536,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0
15623560,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
15623595,586,Spain,Female,28,2,0,2,1,1,92067.35,0
15623630,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
15623644,626,Spain,Male,29,7,0,2,1,0,49361.84,0
15623647,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
15623712,453,Spain,Female,42,5,0,3,1,0,83008.49,1
15623730,792,France,Male,34,1,0,1,0,1,86330.32,0
15623791,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
15623828,682,France,Male,30,4,0,1,0,1,161465.31,0
15623927,576,France,Male,55,9,0,2,1,1,94450.97,0
15623944,511,Spain,Female,66,4,0,1,1,0,1643.11,1
15623989,435,France,Male,54,3,0,1,1,0,156910.46,1
15624068,779,France,Female,26,0,0,2,0,1,111906,0
15624170,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
15624180,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
15624186,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
15624188,712,France,Female,33,6,0,2,1,1,190686.16,0
15624229,694,France,Female,22,4,0,2,1,1,11525.72,0
15624293,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
15624347,651,France,Male,40,4,0,2,1,1,147715.83,0
15624388,649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1
15624391,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0
15624428,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
15624437,825,Spain,Female,32,1,0,2,1,1,42935.15,0
15624451,641,France,Female,38,3,0,2,1,0,116466.19,0
15624510,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
15624519,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
15624528,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
15624592,603,France,Male,31,8,0,2,1,1,169915.02,0
15624596,534,France,Female,23,5,104822.45,1,0,1,160176.47,0
15624623,516,France,Male,35,10,104088.59,2,0,0,119666,0
15624633,702,France,Male,45,9,74989.58,1,1,1,171014.69,0
15624641,740,Spain,Male,43,9,0,1,1,0,199290.68,1
15624729,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
15624744,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
15624755,707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0
15624775,729,France,Male,67,2,94203.8,1,0,1,102391.06,0
15624781,672,France,Female,34,1,142151.75,2,1,1,168753.34,0
15624793,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0
15624820,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1
15624866,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0
15624993,753,France,Female,36,7,128518.98,1,1,1,44567.83,1
15624995,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0
15625021,585,France,Male,42,2,0,2,1,1,18657.77,0
15625047,846,France,Female,38,5,0,1,1,1,187616.16,0
15625080,745,Spain,Female,54,8,0,1,1,0,173912.29,1
15625092,502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1
15625126,629,France,Female,40,6,0,2,1,1,139356.3,0
15625151,640,France,Female,66,9,116037.76,1,0,1,184636.05,0
15625175,742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1
15625395,585,France,Female,28,6,105795.9,1,1,1,41219.09,0
15625426,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
15625461,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
15625501,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1
15625522,700,Spain,Male,31,7,0,2,0,1,145151.96,0
15625524,512,France,Male,40,5,0,2,1,1,146457.83,0
15625545,712,Spain,Male,52,9,0,1,1,1,117977.45,1
15625592,486,France,Male,26,2,0,2,1,1,31399.4,0
15625623,567,France,Female,45,4,0,2,0,1,121053.19,0
15625641,697,Germany,Female,74,3,108071.36,2,1,1,16445.79,0
15625698,624,Spain,Female,23,6,0,2,0,1,196668.51,0
15625706,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1
15625759,729,France,Male,30,9,0,2,1,0,151869.35,0
15625761,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
15625824,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1
15625881,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
15625904,624,France,Male,26,9,74681.9,2,0,0,31231.35,0
15625916,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
15625941,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0
15625942,619,Spain,Female,45,0,0,2,0,0,113645.4,0
15625944,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
15626008,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
15626040,793,Spain,Male,63,0,0,2,0,1,27166.75,0
15626114,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
15626141,750,France,Female,26,1,151510.17,2,1,1,19921.72,0
15626144,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
15626147,608,France,Female,62,8,144976.5,1,0,0,175836.03,1
15626233,593,France,Female,32,3,0,2,1,1,151978.36,0
15626385,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0
15626412,499,Spain,Male,39,6,0,2,1,1,81409,0
15626474,686,France,Female,31,1,0,2,1,0,4802.25,0
15626485,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
15626491,655,France,Female,45,7,57327.04,1,0,1,47349,0
15626578,622,France,Male,26,9,0,2,1,1,153237.59,0
15626608,479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
15626612,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
15626684,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
15626710,642,France,Female,39,4,0,1,1,1,76821.24,0
15626742,694,France,Male,36,3,97530.25,1,1,1,117140.41,0
15626787,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
15626795,672,France,Female,40,3,0,1,1,0,113171.61,1
15626806,668,France,Female,32,2,0,2,1,1,40652.33,0
15626882,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,0
15626900,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
15626948,701,France,Female,42,6,86167.82,1,1,0,153342.38,0
15626983,605,Spain,Female,48,6,0,2,1,1,40062.99,0
15626985,850,France,Female,39,0,104386.53,1,1,0,105886.77,0
15627000,610,France,Male,40,0,0,2,1,0,62232.6,0
15627162,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0
15627212,630,France,Female,36,2,110414.48,1,1,1,48984.95,0
15627220,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
15627232,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
15627251,520,France,Male,34,4,134007.9,1,1,1,193209.11,0
15627262,536,Germany,Male,23,6,92366.72,2,1,0,120661.71,0
15627298,589,France,Male,37,7,85146.48,2,1,0,86490.09,1
15627305,606,Spain,Male,35,7,0,1,1,0,106837.06,1
15627352,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
15627360,432,France,Male,42,9,152603.45,1,1,0,110265.24,1
15627377,593,France,Male,41,6,0,2,1,1,99136.49,0
15627412,605,France,Male,39,3,0,2,1,0,199390.45,0
15627484,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
15627630,599,France,Female,41,1,0,2,1,0,96069.82,0
15627665,614,France,Male,46,4,0,1,1,0,74379.57,1
15627697,662,France,Male,34,2,0,2,0,1,21497.27,0
15627801,512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0
15627840,682,France,Female,42,0,0,1,0,1,91981.85,1
15627847,850,France,Male,40,6,0,1,1,0,136985.08,1
15627876,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
15627881,603,France,Male,30,8,0,2,1,1,47536.46,0
15627995,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
15627999,590,Spain,Male,30,3,0,2,1,0,83090.35,0
15628007,653,France,Male,33,1,0,2,0,0,53379.52,0
15628034,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
15628112,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0
15628123,632,France,Female,28,5,118890.81,1,0,1,145157.97,0
15628145,682,France,Female,43,5,125851.93,1,1,1,193318.33,0
15628170,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0
15628203,637,France,Female,38,3,104339.56,1,0,0,119882.86,0
15628205,571,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
15628219,665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1
15628279,624,France,Female,38,3,0,2,1,1,163666.85,0
15628298,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
15628303,738,Spain,Male,35,3,0,1,1,1,15650.73,0
15628523,539,France,Female,24,3,0,2,1,1,198161.07,0
15628530,694,France,Male,42,3,156864.2,2,0,0,88890.75,0
15628558,447,France,Female,44,5,89188.83,1,1,1,75408.24,0
15628583,709,France,Female,30,5,0,2,0,1,161388.22,0
15628674,844,France,Male,40,7,113348.14,1,1,0,31904.31,1
15628767,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1
15628813,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
15628886,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
15628936,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
15628947,693,France,Female,38,3,0,2,0,0,78133.48,1
15628972,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
15628999,732,France,Male,79,10,61811.23,1,1,1,104222.8,0
15629078,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
15629094,528,France,Female,36,1,156948.41,1,1,1,149912.28,1
15629117,584,France,Male,28,10,0,2,1,0,19834.32,0
15629150,721,France,Female,37,1,0,2,1,0,70810.8,0
15629187,535,France,Male,38,8,85982.07,1,1,0,9238.35,0
15629244,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
15629273,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1
15629299,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
15629323,617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
15629338,658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1
15629448,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
15629475,656,France,Male,41,2,0,2,1,0,158973.77,0
15629511,738,France,Male,49,6,106770.82,1,1,0,123499.27,0
15629551,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0
15629575,717,France,Male,36,2,148061.89,1,1,0,179128.69,1
15629603,607,France,Male,31,8,0,2,1,1,43196.5,0
15629617,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
15629677,687,Spain,Female,39,2,0,3,0,0,188150.6,1
15629739,621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0
15629787,652,France,Male,27,10,107303.72,2,0,0,44435.76,0
15629846,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0
15629885,850,France,Female,33,7,118004.26,1,1,0,183983.82,0
15629985,723,Germany,Female,47,10,90450,2,0,0,103379.31,1
15630053,656,France,Male,45,5,127864.4,1,1,0,87107.57,0
15630106,496,Spain,Male,29,2,0,2,1,0,55389.59,0
15630113,593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0
15630167,684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0
15630241,594,France,Male,61,3,62391.22,1,1,1,192434.11,0
15630321,680,France,Male,44,3,0,2,1,0,86935.08,0
15630328,635,France,Female,48,8,130796.33,2,1,1,43250.3,0
15630363,437,France,Female,39,0,102721.49,1,0,0,22191.82,0
15630402,594,France,Female,31,9,0,1,0,1,5719.11,0
15630419,634,France,Male,44,9,149961.11,1,1,0,57121.51,0
15630551,696,France,Male,33,2,163139.27,1,1,1,7035.36,0
15630580,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0
15630592,516,France,Female,45,4,0,1,1,0,95273.73,1
15630617,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
15630661,614,Spain,Female,25,10,75212.28,1,1,0,58965.04,0
15630698,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
15630709,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0
15630725,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
15630910,800,France,Female,49,7,108007.36,1,0,0,47125.11,0
15630913,476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0
15630920,724,France,Male,34,2,154485.74,2,0,0,78560.64,0
15631054,625,France,Female,24,1,0,2,1,1,180969.55,0
15631070,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1
15631072,690,France,Male,38,1,94456,2,0,1,55034.02,0
15631159,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0
15631170,695,France,Male,45,3,0,2,1,1,30793.61,0
15631189,613,Germany,Male,38,9,67111.65,1,1,0,78566.64,1
15631201,472,Spain,Female,28,4,0,2,1,0,1801.77,0
15631240,645,France,Female,36,8,0,2,1,1,12096.61,1
15631305,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1
15631310,537,France,Female,53,3,0,1,1,1,91406.62,0
15631333,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0
15631339,791,France,Male,28,4,0,1,1,0,174435.48,0
15631359,489,France,Female,38,5,117289.92,1,0,0,85231.88,0
15631392,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0
15631460,671,Spain,Female,42,3,0,2,1,1,128449.33,0
15631603,813,France,Male,32,1,122889.88,1,1,1,26476.18,0
15631681,807,Spain,Female,43,0,0,2,0,1,85523.24,0
15631709,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0
15631800,474,France,Male,37,3,98431.37,1,0,0,75698.44,0
15631813,621,France,Male,39,6,0,2,1,1,58883.91,0
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
15631848,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
15631868,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0
15631912,840,France,Male,30,8,136291.71,1,1,0,54113.38,0
15631927,574,Spain,Female,28,7,0,2,0,0,185660.3,0
15632050,779,France,Female,41,10,99786.2,1,1,0,86927.53,0
15632051,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
15632079,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0
15632118,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1
15632210,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
15632256,541,France,Male,29,7,127504.57,1,0,0,86173.92,0
15632264,476,France,Female,34,10,0,2,1,0,26260.98,0
15632272,792,France,Female,42,2,0,2,1,0,92664.09,0
15632280,544,Spain,Female,53,9,0,1,1,0,125692.07,1
15632324,602,France,Male,59,7,0,2,1,1,162347.05,0
15632365,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0
15632503,563,France,Female,32,0,148326.09,1,1,0,191604.27,1
15632551,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0
15632575,559,France,Female,70,9,0,1,1,1,122996.76,0
15632665,832,France,Male,61,2,0,1,0,1,127804.66,1
15632859,444,France,Male,36,7,0,2,0,1,138743.86,0
15632882,684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
15632977,745,France,Male,47,5,0,2,0,0,145789.71,0
15633043,545,Spain,Female,39,6,0,1,0,0,38410.74,1
15633059,413,France,Male,34,9,0,2,0,0,6534.18,0
15633064,438,France,Female,36,4,0,2,1,0,64420.5,0
15633108,646,France,Male,26,4,139848.17,1,1,0,164696.27,0
15633112,681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1
15633141,696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0
15633194,771,France,Female,41,10,108309,4,1,1,137510.41,1
15633213,628,Spain,Male,50,8,0,1,0,0,144366.83,1
15633233,500,France,Male,56,1,100374.58,1,1,0,118490.8,1
15633260,600,France,Male,37,1,142663.46,1,0,1,88669.89,0
15633283,536,France,Male,35,8,0,2,1,0,64833.28,0
15633352,628,France,Female,31,6,175443.75,1,1,0,113167.17,1
15633378,692,Spain,Female,49,9,0,2,1,0,178342.63,0
15633419,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
15633461,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
15633516,526,France,Male,42,1,0,1,0,1,168486.02,0
15633531,717,France,Female,76,9,138489.66,1,1,1,68400.14,0
15633537,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
15633546,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0
15633574,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
15633586,595,France,Female,39,7,120962.13,1,0,0,23305.01,0
15633608,641,France,Male,33,2,146193.6,2,1,1,55796.83,1
15633612,696,France,Male,28,4,172646.82,1,1,1,116471.43,0
15633640,799,France,Female,52,4,161209.66,1,1,1,89081.41,0
15633648,696,Spain,Female,51,5,0,2,1,0,55022.43,0
15633650,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
15633666,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0
15633834,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
15633854,654,France,Female,40,3,0,2,1,0,167889.1,0
15633877,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
15633897,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
15633922,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
15633930,648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1
15633950,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
15634141,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0
15634143,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0
15634218,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0
15634245,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
15634262,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
15634267,717,France,Male,42,5,0,2,1,0,172665.21,0
15634281,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
15634310,509,France,Male,30,6,0,2,1,0,180598.86,0
15634359,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,0
